run_id,dataset,model,protected,method,repeat,n_idi,n_test,cov1,cov2,cov3,cov4,cov5,div50,div100,div200,div500,div1000,div2000,div3000,div5000,real_time,cpu_time,partition_real,partition_cpu,generation_real,generation_cpu,n_regions
regionft_a0-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a0,0,67160,5000000,1,3647,56629,66294,67050,11.256,11.254,11.2406,11.2505,11.2446,11.2471,11.2487,11.2396,176.79,176.78,95.48,95.48,81.3,81.3,880
regionft_a0-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a0,1,67225,5000000,1,3637,56650,66321,67139,11.2553,11.2988,11.251,11.2403,11.259,11.2492,11.2449,11.2452,170.81,170.8,91.34,91.33,79.47,79.47,825
regionft_a0-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a0,2,67325,5000000,1,3641,56801,66422,67216,11.2625,11.2506,11.249,11.2302,11.2412,11.2507,11.2467,11.2517,176.61,176.6,94.36,94.36,82.24,82.24,880
regionft_a0-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a0,3,67417,5000000,1,3657,56891,66470,67304,11.2518,11.2109,11.2526,11.2297,11.2536,11.2439,11.2454,11.2416,167.29,167.29,87.97,87.96,79.32,79.32,825
regionft_a0-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a0,4,67195,5000000,1,3622,56639,66261,67110,11.2746,11.2192,11.2418,11.252,11.2478,11.2448,11.2438,11.2444,185.35,185.34,103.02,103.01,82.33,82.33,938
regionft_a0p1-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a0p1,0,134992,5000000,1,3703,97207,131134,134593,11.1835,11.2699,11.2373,11.2492,11.2414,11.2373,11.2412,11.2384,179.17,179.16,95.92,95.9,83.26,83.26,880
regionft_a0p1-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a0p1,1,136489,5000000,1,3688,97778,132538,136032,11.1935,11.2164,11.1933,11.2271,11.2238,11.2287,11.2315,11.2274,174.22,174.21,90.7,90.7,83.52,83.52,825
regionft_a0p1-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a0p1,2,133428,5000000,1,3694,96612,129768,132996,11.1913,11.209,11.2389,11.2571,11.2318,11.2334,11.2429,11.2329,177.33,177.32,94.2,94.19,83.12,83.12,880
regionft_a0p1-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a0p1,3,134632,5000000,1,3709,97170,130899,134221,11.2247,11.2253,11.2341,11.228,11.23,11.241,11.2334,11.229,172.3,172.29,89.22,89.21,83.08,83.08,825
regionft_a0p1-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a0p1,4,137532,5000000,1,3699,98725,133618,137092,11.224,11.2357,11.2558,11.2204,11.2315,11.2336,11.2354,11.2348,185.75,185.74,102.93,102.91,82.83,82.83,938
regionft_a0p25-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a0p25,0,290960,5000000,1,3755,156271,272781,288879,11.2725,11.2395,11.2239,11.2295,11.2271,11.2287,11.2335,11.2327,183.02,183.02,95.94,95.94,87.08,87.08,880
regionft_a0p25-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a0p25,1,299837,5000000,1,3752,156756,279924,297505,11.2073,11.2383,11.2445,11.2027,11.2086,11.1996,11.201,11.2087,176.08,176.08,90.1,90.09,85.99,85.99,825
regionft_a0p25-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a0p25,2,279706,5000000,1,3762,152433,262421,277819,11.1592,11.2016,11.2032,11.2355,11.2268,11.2205,11.2251,11.226,181.27,181.26,96.17,96.16,85.1,85.1,880
regionft_a0p25-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a0p25,3,286956,5000000,1,3754,155254,269148,284974,11.1819,11.2194,11.239,11.2315,11.2203,11.2365,11.224,11.2253,175.29,175.29,89.67,89.67,85.62,85.62,825
regionft_a0p25-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a0p25,4,302089,5000000,1,3746,159299,282568,299813,11.2088,11.2152,11.2321,11.2238,11.2276,11.2254,11.2377,11.2256,184.85,184.84,101.09,101.09,83.75,83.75,938
regionft_a0p5-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a0p5,0,519386,5000000,1,3762,198184,457834,511582,11.1979,11.2178,11.2301,11.2213,11.2063,11.2178,11.2117,11.2166,182.42,182.41,94.8,94.8,87.62,87.62,880
regionft_a0p5-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a0p5,1,544642,5000000,1,3772,197649,475076,535454,11.2165,11.1938,11.2043,11.1941,11.1807,11.1858,11.1861,11.1846,176.32,176.31,89.78,89.78,86.54,86.54,825
regionft_a0p5-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a0p5,2,491885,5000000,1,3760,192695,434938,484956,11.1915,11.1923,11.2262,11.1968,11.1924,11.1992,11.201,11.1998,181.01,181.0,94.77,94.77,86.23,86.23,880
regionft_a0p5-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a0p5,3,495563,5000000,1,3765,194940,439407,488754,11.1985,11.2365,11.2021,11.2175,11.2143,11.2132,11.2083,11.2075,173.11,173.11,88.57,88.57,84.53,84.53,825
regionft_a0p5-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a0p5,4,528127,5000000,1,3750,199477,466290,520075,11.1664,11.2451,11.2247,11.2136,11.2255,11.2176,11.2155,11.2218,189.99,189.98,103.17,103.17,86.83,86.81,938
regionft_a0p75-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a0p75,0,648069,5000000,1,3742,207703,545234,633841,11.2167,11.2257,11.1978,11.1916,11.1885,11.2069,11.1979,11.1942,180.93,180.93,94.97,94.96,85.96,85.96,880
regionft_a0p75-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a0p75,1,681853,5000000,1,3768,205827,564168,665131,11.1972,11.1348,11.1935,11.1522,11.1633,11.156,11.1599,11.1576,177.72,177.72,91.04,91.04,86.68,86.68,825
regionft_a0p75-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a0p75,2,613184,5000000,1,3736,200773,515647,600504,11.1892,11.1656,11.1759,11.1719,11.1688,11.1645,11.1749,11.1681,177.62,177.62,92.02,92.02,85.6,85.6,880
regionft_a0p75-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a0p75,3,604647,5000000,1,3740,203206,513179,592945,11.1478,11.1967,11.1851,11.1899,11.1848,11.1997,11.1876,11.1874,172.88,172.88,86.8,86.8,86.08,86.08,825
regionft_a0p75-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a0p75,4,638221,5000000,1,3742,206536,540308,624479,11.2075,11.1925,11.1844,11.2088,11.2123,11.2044,11.2099,11.2081,189.5,189.5,103.66,103.65,85.85,85.84,938
regionft_a10-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a10,0,2223755,5000000,1,2259,65557,269092,845337,9.9773,9.9234,9.9833,9.9544,9.9678,9.9695,9.9961,9.9866,185.58,185.57,93.48,93.48,92.1,92.1,880
regionft_a10-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a10,1,2292419,5000000,1,2517,51045,296374,934561,9.9855,9.9695,10.0778,9.9574,9.9824,9.9964,9.9764,10.0012,175.78,175.77,89.24,89.23,86.54,86.54,825
regionft_a10-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a10,2,2398214,5000000,1,1804,44628,222566,908186,9.9559,9.9491,9.9563,9.9356,9.9484,9.9376,9.9351,9.9391,186.1,186.1,93.66,93.66,92.44,92.44,880
regionft_a10-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a10,3,1912465,5000000,1,2177,52286,296471,1150880,10.0921,10.2069,10.1935,10.1662,10.1862,10.1865,10.1574,10.1784,173.23,173.23,87.12,87.12,86.11,86.11,825
regionft_a10-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a10,4,1991600,5000000,1,2377,63613,265926,873694,10.1127,10.0592,10.0873,10.0744,10.0902,10.0955,10.0907,10.0922,191.44,191.43,101.35,101.35,90.08,90.08,938
regionft_a2-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a2,0,1017167,5000000,1,3671,195112,667941,949480,10.9948,11.1187,11.0749,11.0892,11.0587,11.0714,11.0772,11.0739,184.34,184.33,95.99,95.98,88.35,88.35,880
regionft_a2-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a2,1,1126317,5000000,1,3697,190194,705863,1034118,10.9476,10.9467,10.9754,10.9611,10.9917,10.9873,10.9835,10.992,181.71,181.7,91.23,91.23,90.48,90.48,825
regionft_a2-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a2,2,1028351,5000000,1,3646,184965,628194,946326,10.9802,10.9669,10.9671,10.9746,10.9648,10.9708,10.9617,10.9622,184.75,184.73,96.66,96.64,88.09,88.09,880
regionft_a2-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a2,3,959042,5000000,1,3657,192155,620459,895763,11.0153,10.9869,10.9904,11.0158,11.0225,11.0253,11.0173,11.0187,177.63,177.63,89.19,89.19,88.44,88.44,825
regionft_a2-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a2,4,981132,5000000,1,3666,192840,660643,913330,11.1086,11.1085,11.1078,11.1097,11.1049,11.1097,11.1059,11.1129,191.7,191.7,103.76,103.75,87.94,87.94,938
regionft_a4-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a4,0,1413512,5000000,1,3552,147876,596634,1165326,10.7709,10.7627,10.8197,10.784,10.7975,10.7905,10.779,10.7983,184.92,184.92,95.06,95.06,89.86,89.86,880
regionft_a4-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a4,1,1641766,5000000,1,3521,144380,625189,1249775,10.6536,10.6627,10.6126,10.6099,10.6177,10.6197,10.6404,10.6353,181.43,181.42,90.19,90.18,91.24,91.24,825
regionft_a4-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a4,2,1630404,5000000,1,3420,128082,514671,1201188,10.5177,10.4446,10.5268,10.4985,10.5071,10.492,10.5017,10.5047,183.88,183.87,94.34,94.34,89.54,89.54,880
regionft_a4-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a4,3,1435980,5000000,1,3512,141362,532518,1152589,10.5784,10.5727,10.6758,10.6551,10.6333,10.6371,10.6363,10.6386,178.27,178.27,88.37,88.37,89.9,89.9,825
regionft_a4-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a4,4,1413914,5000000,1,3517,142724,609535,1106503,10.8503,10.7898,10.7884,10.8345,10.856,10.8571,10.8424,10.8389,193.26,193.26,102.29,102.28,90.98,90.98,938
regionft_a8-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_a8,0,1901403,5000000,1,2781,84804,366193,1061909,10.4413,10.3876,10.4234,10.3848,10.4267,10.3998,10.398,10.3999,185.56,185.56,95.6,95.6,89.96,89.96,880
regionft_a8-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_a8,1,2181911,5000000,1,2822,74479,360072,1063063,10.1933,10.0935,10.1213,10.108,10.1271,10.1353,10.1101,10.1367,183.23,183.23,92.26,92.26,90.97,90.97,825
regionft_a8-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_a8,2,2245172,5000000,1,2431,56885,280912,1037009,10.046,9.9575,10.0263,9.9736,9.9902,10.0084,9.9898,9.9966,185.78,185.78,95.13,95.13,90.65,90.65,880
regionft_a8-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_a8,3,1849551,5000000,1,2780,67110,333111,1174362,10.1538,10.2246,10.2479,10.2358,10.2066,10.2106,10.2132,10.2081,177.61,177.6,88.05,88.04,89.56,89.56,825
regionft_a8-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_a8,4,1895460,5000000,1,2735,83231,352499,958003,10.2847,10.2304,10.2833,10.2659,10.2552,10.2787,10.2631,10.2653,193.39,193.39,102.61,102.6,90.78,90.78,938
regionft_d10-GBDT-Adult-sex-d5000000-0,Adult,GBDT,sex,regionft_d10,0,739516,5000000,1,3740,209087,594840,718140,11.1881,11.1954,11.1805,11.1818,11.1687,11.1708,11.1803,11.1846,195.18,195.17,106.69,106.69,88.49,88.48,880
regionft_d10-GBDT-Adult-sex-d5000000-1,Adult,GBDT,sex,regionft_d10,1,785919,5000000,1,3758,206182,618078,760033,11.1967,11.1399,11.1291,11.1269,11.127,11.1265,11.1271,11.1309,181.27,181.26,91.2,91.19,90.07,90.07,825
regionft_d10-GBDT-Adult-sex-d5000000-2,Adult,GBDT,sex,regionft_d10,2,703665,5000000,1,3715,201922,562223,683926,11.1864,11.1018,11.1336,11.1364,11.1473,11.1423,11.138,11.147,197.54,197.53,108.24,108.24,89.29,89.29,880
regionft_d10-GBDT-Adult-sex-d5000000-3,Adult,GBDT,sex,regionft_d10,3,684303,5000000,1,3721,204236,555442,666738,11.1798,11.1432,11.1582,11.1451,11.1767,11.1616,11.1779,11.1676,178.06,178.05,89.06,89.05,89.0,89.0,825
regionft_d10-GBDT-Adult-sex-d5000000-4,Adult,GBDT,sex,regionft_d10,4,717374,5000000,1,3732,206961,583345,697226,11.2147,11.2322,11.1894,11.1945,11.1947,11.1942,11.1952,11.1934,193.59,193.59,105.23,105.23,88.36,88.36,938
regionft_a0-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a0,0,667932,5000000,1,3102,158275,558646,655155,11.5091,11.5124,11.5018,11.5027,11.5047,11.5045,11.5055,11.5048,511.14,511.14,194.13,194.13,317.02,317.01,993
regionft_a0-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a0,1,668834,5000000,1,3098,158241,558745,655898,11.5135,11.5052,11.5082,11.5045,11.5052,11.5041,11.5044,11.5049,519.63,519.61,200.36,200.35,319.27,319.26,1023
regionft_a0-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a0,2,668422,5000000,1,3098,158220,558542,655541,11.5016,11.4966,11.5053,11.5022,11.5042,11.5042,11.5048,11.5044,519.02,519.01,197.13,197.13,321.88,321.88,1014
regionft_a0-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a0,3,667763,5000000,1,3099,157955,558081,654811,11.502,11.5042,11.5039,11.5042,11.5049,11.5046,11.5049,11.5049,515.97,515.94,199.75,199.73,316.22,316.21,1021
regionft_a0-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a0,4,667089,5000000,1,3102,157994,558204,654140,11.5009,11.5136,11.504,11.505,11.5037,11.5046,11.504,11.5047,517.27,517.26,198.51,198.51,318.76,318.76,1022
regionft_a0p1-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a0p1,0,1055839,5000000,1,3092,172439,802797,1023252,11.5198,11.502,11.5031,11.5051,11.504,11.5038,11.5051,11.504,510.83,510.82,193.22,193.22,317.6,317.6,993
regionft_a0p1-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a0p1,1,1047670,5000000,1,3109,171916,797342,1015132,11.4934,11.513,11.5027,11.5008,11.5045,11.5051,11.5042,11.5041,518.58,518.55,198.74,198.72,319.84,319.83,1023
regionft_a0p1-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a0p1,2,1054156,5000000,1,3094,172160,801395,1021435,11.4945,11.5074,11.5028,11.5048,11.5027,11.5055,11.5046,11.5045,513.88,513.87,194.98,194.97,318.9,318.9,1014
regionft_a0p1-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a0p1,3,1032599,5000000,1,3098,171637,789256,1001383,11.4978,11.5073,11.5107,11.5023,11.5045,11.504,11.5042,11.5042,519.4,519.32,199.34,199.31,320.06,320.02,1021
regionft_a0p1-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a0p1,4,942054,5000000,1,3102,168594,735198,916136,11.5016,11.5164,11.5015,11.5039,11.5052,11.5041,11.5046,11.5047,521.33,521.3,199.7,199.68,321.62,321.62,1022
regionft_a0p25-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a0p25,0,1552678,5000000,1,3080,180891,1053041,1481392,11.5193,11.5087,11.509,11.5023,11.5034,11.504,11.5038,11.5038,514.43,514.42,192.19,192.18,322.24,322.23,993
regionft_a0p25-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a0p25,1,1532913,5000000,1,3097,180141,1044057,1463113,11.5151,11.5053,11.5029,11.5042,11.5041,11.5036,11.5037,11.5042,516.49,516.48,198.39,198.38,318.1,318.1,1023
regionft_a0p25-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a0p25,2,1549465,5000000,1,3092,180808,1052469,1477560,11.5104,11.5072,11.505,11.5048,11.5036,11.5038,11.5037,11.5035,511.42,511.41,196.83,196.82,314.59,314.59,1014
regionft_a0p25-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a0p25,3,1505830,5000000,1,3091,179877,1029766,1438070,11.5002,11.5131,11.5055,11.5043,11.5043,11.5044,11.504,11.5035,512.4,512.39,195.73,195.73,316.66,316.66,1021
regionft_a0p25-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a0p25,4,1365617,5000000,1,3100,177381,962050,1309381,11.4746,11.5096,11.5093,11.5033,11.5049,11.5034,11.5044,11.5037,511.31,511.31,195.42,195.42,315.89,315.89,1022
regionft_a0p5-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a0p5,0,2045335,5000000,1,3074,183433,1237352,1916216,11.5024,11.5009,11.5015,11.5006,11.5029,11.5026,11.502,11.5023,524.83,524.82,193.22,193.21,331.61,331.61,993
regionft_a0p5-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a0p5,1,2024941,5000000,1,3085,182210,1231904,1898468,11.4901,11.5047,11.5008,11.5037,11.5001,11.5022,11.5029,11.5029,520.83,520.82,195.69,195.68,325.14,325.14,1023
regionft_a0p5-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a0p5,2,2041317,5000000,1,3084,183542,1238364,1911947,11.4803,11.5023,11.5056,11.5041,11.5032,11.5023,11.5028,11.5022,493.42,493.41,195.88,195.87,297.54,297.54,1014
regionft_a0p5-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a0p5,3,2014067,5000000,1,3088,183204,1223962,1888833,11.4873,11.4997,11.5051,11.5033,11.5038,11.502,11.5024,11.5021,517.62,517.61,194.65,194.65,322.97,322.96,1021
regionft_a0p5-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a0p5,4,1923945,5000000,1,3086,182338,1192734,1808161,11.5045,11.5047,11.5047,11.5053,11.5016,11.503,11.5026,11.5023,490.89,490.87,197.41,197.4,293.49,293.48,1022
regionft_a0p75-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a0p75,0,2334484,5000000,1,3072,182219,1313991,2158984,11.5115,11.4946,11.4988,11.5038,11.5013,11.502,11.501,11.5013,525.68,525.67,193.98,193.98,331.7,331.69,993
regionft_a0p75-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a0p75,1,2316174,5000000,1,3086,181479,1310462,2144440,11.5195,11.495,11.4958,11.5015,11.5012,11.5009,11.5017,11.5017,533.37,533.35,199.35,199.34,334.02,334.01,1023
regionft_a0p75-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a0p75,2,2339310,5000000,1,3080,182606,1317381,2162764,11.5131,11.5018,11.5027,11.4995,11.4995,11.5007,11.5014,11.5008,487.32,487.3,190.98,190.97,296.34,296.33,1014
regionft_a0p75-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a0p75,3,2332725,5000000,1,3082,182576,1311012,2158830,11.5078,11.4962,11.5045,11.5017,11.501,11.5021,11.5014,11.5011,525.73,525.71,198.37,198.36,327.36,327.36,1021
regionft_a0p75-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a0p75,4,2265271,5000000,1,3077,182301,1291914,2098646,11.5177,11.501,11.5063,11.5014,11.5007,11.5003,11.5009,11.501,482.27,482.25,194.2,194.19,288.06,288.05,1022
regionft_a10-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a10,0,3833296,5000000,1,2595,117402,1123562,2762316,11.4793,11.4575,11.463,11.4651,11.4659,11.4654,11.4655,11.4659,479.25,479.22,185.61,185.59,293.63,293.63,993
regionft_a10-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a10,1,3866611,5000000,1,2612,117322,1060980,2758767,11.4782,11.482,11.4651,11.4671,11.4687,11.4695,11.4688,11.4694,506.69,506.68,195.87,195.87,310.82,310.82,1023
regionft_a10-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a10,2,3854678,5000000,1,2672,119147,1074872,2782100,11.4761,11.47,11.4636,11.4701,11.4653,11.4641,11.4641,11.464,450.38,450.35,174.26,174.24,276.11,276.11,1014
regionft_a10-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a10,3,3847308,5000000,1,2609,125789,1070422,2734416,11.4617,11.466,11.4708,11.4645,11.4685,11.4677,11.4681,11.4673,509.39,509.37,198.33,198.32,311.06,311.05,1021
regionft_a10-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a10,4,4035794,5000000,1,2529,113544,973764,2535517,11.4408,11.4539,11.4426,11.4486,11.4476,11.4463,11.4468,11.4465,448.43,448.4,177.32,177.31,271.11,271.09,1022
regionft_a2-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a2,0,3002627,5000000,1,3071,166268,1378206,2661712,11.4983,11.489,11.497,11.4951,11.4941,11.496,11.4954,11.4953,519.74,519.73,192.41,192.41,327.33,327.32,993
regionft_a2-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a2,1,2980637,5000000,1,3073,167276,1376406,2641536,11.5006,11.4876,11.4964,11.495,11.4962,11.4957,11.4957,11.4959,530.45,530.41,197.08,197.04,333.37,333.37,1023
regionft_a2-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a2,2,3023187,5000000,1,3073,169151,1379622,2668596,11.5027,11.495,11.4906,11.4944,11.4953,11.4949,11.4946,11.4945,476.77,476.76,188.59,188.59,288.18,288.18,1014
regionft_a2-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a2,3,3026548,5000000,1,3074,168551,1375539,2681733,11.4777,11.4946,11.4985,11.497,11.4964,11.4962,11.4964,11.4956,534.11,534.08,197.75,197.73,336.35,336.35,1021
regionft_a2-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a2,4,2948086,5000000,1,3072,168798,1362398,2603517,11.4901,11.4948,11.5027,11.4961,11.4938,11.4944,11.4943,11.494,477.16,477.14,189.24,189.22,287.93,287.92,1022
regionft_a4-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a4,0,3381683,5000000,1,3000,145137,1320697,2859217,11.4821,11.4762,11.4923,11.4899,11.4886,11.4876,11.4882,11.4876,504.84,504.82,192.26,192.24,312.58,312.57,993
regionft_a4-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a4,1,3388260,5000000,1,3025,147482,1305832,2845538,11.505,11.483,11.4886,11.4895,11.4876,11.4892,11.488,11.488,529.7,529.69,197.65,197.64,332.05,332.05,1023
regionft_a4-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a4,2,3433415,5000000,1,3007,148312,1304206,2863379,11.5035,11.4907,11.481,11.4842,11.4862,11.4849,11.486,11.4859,462.91,462.9,178.61,178.61,284.3,284.3,1014
regionft_a4-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a4,3,3407336,5000000,1,3010,150085,1305954,2868532,11.4986,11.482,11.493,11.4883,11.4883,11.4886,11.489,11.4891,533.63,533.61,198.26,198.25,335.37,335.36,1021
regionft_a4-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a4,4,3405309,5000000,1,2996,149427,1282544,2794404,11.4844,11.4932,11.4818,11.4806,11.4813,11.4811,11.4817,11.4814,469.72,469.7,182.01,182.0,287.71,287.7,1022
regionft_a8-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_a8,0,3717656,5000000,1,2715,124701,1187266,2846534,11.4944,11.4639,11.4717,11.4742,11.4718,11.474,11.4739,11.4742,487.54,487.53,190.55,190.55,296.99,296.99,993
regionft_a8-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_a8,1,3753167,5000000,1,2731,124564,1138109,2834422,11.4735,11.4715,11.4762,11.4789,11.474,11.4765,11.4762,11.476,528.01,528.0,201.64,201.64,326.37,326.36,1023
regionft_a8-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_a8,2,3762546,5000000,1,2739,125561,1144424,2845204,11.4536,11.4792,11.4703,11.4683,11.4717,11.4714,11.4698,11.4708,452.94,452.91,174.38,174.36,278.56,278.55,1014
regionft_a8-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_a8,3,3735452,5000000,1,2693,131420,1146644,2830260,11.4722,11.4833,11.4817,11.4727,11.475,11.4749,11.4753,11.4755,524.06,524.05,200.07,200.06,323.99,323.99,1021
regionft_a8-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_a8,4,3893383,5000000,1,2691,124224,1069686,2673422,11.4527,11.4657,11.4518,11.457,11.4567,11.4573,11.4556,11.4561,460.13,460.09,181.13,181.12,279.0,278.98,1022
regionft_d10-MLP-Adult-age-d5000000-0,Adult,MLP,age,regionft_d10,0,2538737,5000000,1,3072,179657,1351628,2324218,11.4896,11.4985,11.4939,11.5005,11.4991,11.5,11.5001,11.4998,529.35,529.33,194.79,194.78,334.56,334.55,993
regionft_d10-MLP-Adult-age-d5000000-1,Adult,MLP,age,regionft_d10,1,2521417,5000000,1,3078,179141,1350577,2310510,11.4968,11.5046,11.5008,11.5012,11.4997,11.5003,11.5008,11.5008,537.92,537.91,205.41,205.4,332.51,332.51,1023
regionft_d10-MLP-Adult-age-d5000000-2,Adult,MLP,age,regionft_d10,2,2546875,5000000,1,3078,180566,1355600,2328789,11.4989,11.498,11.4971,11.499,11.5001,11.4991,11.4997,11.4996,529.89,529.84,199.1,199.07,330.78,330.77,1014
regionft_d10-MLP-Adult-age-d5000000-3,Adult,MLP,age,regionft_d10,3,2553695,5000000,1,3076,180655,1352868,2337934,11.4965,11.5089,11.5019,11.5003,11.5003,11.5003,11.4997,11.5003,518.02,518.02,194.93,194.93,323.09,323.09,1021
regionft_d10-MLP-Adult-age-d5000000-4,Adult,MLP,age,regionft_d10,4,2481895,5000000,1,3074,180100,1338118,2272198,11.4999,11.502,11.4966,11.5013,11.5016,11.4998,11.4999,11.4996,525.62,525.6,195.4,195.38,330.22,330.22,1022
regionft_a0-GBDT-Credit-sex-d5000000-0,Credit,GBDT,sex,regionft_a0,0,51600,5000000,1,43009,51554,51600,51600,14.5585,14.5259,14.5317,14.5377,14.5274,14.5283,14.5287,14.5302,150.95,150.95,61.49,61.48,89.47,89.47,696
regionft_a0-GBDT-Credit-sex-d5000000-1,Credit,GBDT,sex,regionft_a0,1,51821,5000000,1,43292,51779,51817,51819,14.542,14.556,14.5229,14.5329,14.5258,14.526,14.5278,14.5287,161.73,161.72,72.08,72.07,89.65,89.65,793
regionft_a0-GBDT-Credit-sex-d5000000-2,Credit,GBDT,sex,regionft_a0,2,51579,5000000,1,42977,51538,51577,51579,14.5298,14.5324,14.5304,14.528,14.5278,14.5324,14.5285,14.5274,167.61,167.6,77.9,77.89,89.71,89.71,856
