run_id,dataset,model,protected,method,repeat,n_idi,n_test,cov1,cov2,cov3,cov4,cov5,div50,div100,div200,div500,div1000,div2000,div3000,div5000,real_time,cpu_time,partition_real,partition_cpu,generation_real,generation_cpu,n_regions
sg-LogReg-Adult-race-1200-1,Adult,LogReg,race,sg,1,935,8735,1,23,94,135,308,6.7272,6.6785,6.7809,6.7485,6.7389,6.7389,6.7389,6.7389,1200.05,1200.05,,,,,
sg-LogReg-Adult-race-1200-2,Adult,LogReg,race,sg,2,547,7053,1,40,113,184,222,7.3615,7.3928,7.3609,7.4158,7.4183,7.4183,7.4183,7.4183,1200.17,1200.17,,,,,
sg-LogReg-Adult-race-1200-3,Adult,LogReg,race,sg,3,493,7107,1,29,64,126,214,6.6823,6.6772,6.744,6.7226,6.7226,6.7226,6.7226,6.7226,1200.06,1200.07,,,,,
sg-LogReg-Adult-race-1200-4,Adult,LogReg,race,sg,4,549,7069,1,40,113,184,222,7.3469,7.4067,7.389,7.4188,7.4173,7.4173,7.4173,7.4173,1200.08,1200.07,,,,,
regionft-LogReg-Adult-race-1200-0,Adult,LogReg,race,regionft,0,3402168,44602796,1,2046,110499,1313088,2892230,11.4576,11.4469,11.4428,11.4425,11.4427,11.4423,11.4417,11.4425,1200.01,1200.0,110.08,110.08,1089.93,1089.92,937
regionft-LogReg-Adult-race-1200-1,Adult,LogReg,race,regionft,1,3727094,45733502,1,2046,110957,1356289,3131270,11.4418,11.4462,11.4561,11.4527,11.4526,11.4532,11.4517,11.4519,1200.02,1200.01,72.45,72.45,1127.56,1127.56,767
regionft-LogReg-Adult-race-1200-2,Adult,LogReg,race,regionft,2,3391939,45048902,1,2047,110303,1318890,2884963,11.4389,11.4514,11.4454,11.4438,11.4487,11.447,11.4491,11.4483,1200.01,1200.01,100.37,100.37,1099.64,1099.64,872
regionft-LogReg-Adult-race-1200-3,Adult,LogReg,race,regionft,3,3703601,44468973,1,2047,110847,1356366,3112116,11.4589,11.4528,11.4538,11.4468,11.4517,11.4511,11.4502,11.4501,1200.01,1200.01,95.38,95.38,1104.63,1104.63,947
regionft-LogReg-Adult-race-1200-4,Adult,LogReg,race,regionft,4,3449116,44836281,1,2047,110438,1307625,2924571,11.4736,11.4328,11.4476,11.4526,11.4543,11.453,11.4538,11.453,1200.02,1200.01,75.0,75.0,1125.02,1125.01,734
aft-LogReg-Adult-age-1200-0,Adult,LogReg,age,aft,0,1447171,1700504,1,2048,106983,684396,1158702,11.2555,11.2052,11.2245,11.2235,11.2211,11.218,11.2267,11.2232,1200.66,1200.58,,,,,
aft-LogReg-Adult-age-1200-1,Adult,LogReg,age,aft,1,1244034,1488953,1,2048,102724,650755,1128531,11.2398,11.2372,11.2113,11.2232,11.2237,11.2231,11.2266,11.2236,1200.73,1200.66,,,,,
aft-LogReg-Adult-age-1200-2,Adult,LogReg,age,aft,2,1311415,1571887,1,2048,104538,663030,1168548,11.2927,11.2736,11.2577,11.2568,11.2525,11.257,11.2588,11.2585,1200.8,1200.73,,,,,
aft-LogReg-Adult-age-1200-3,Adult,LogReg,age,aft,3,1450645,1677023,1,2048,99984,645820,1222693,11.2366,11.2484,11.2532,11.2538,11.2598,11.2562,11.2533,11.2559,1203.58,1203.51,,,,,
aft-LogReg-Adult-age-1200-4,Adult,LogReg,age,aft,4,1380143,1646257,1,2048,106463,727248,1233230,11.2193,11.2624,11.2633,11.2474,11.2417,11.2446,11.2466,11.242,1200.61,1200.53,,,,,
expga-LogReg-Adult-age-1200-0,Adult,LogReg,age,expga,0,542895,844748,1,1077,33255,154913,363882,10.5536,10.5701,10.5528,10.5612,10.5517,10.5583,10.5599,10.5544,1200.04,1200.03,,,,,
expga-LogReg-Adult-age-1200-1,Adult,LogReg,age,expga,1,547309,847073,1,1112,34073,149222,365646,10.5092,10.5374,10.5283,10.5329,10.5278,10.5302,10.5282,10.529,1200.08,1200.07,,,,,
expga-LogReg-Adult-age-1200-2,Adult,LogReg,age,expga,2,541441,843611,1,1175,30073,149725,358779,10.5127,10.5289,10.5101,10.5022,10.5051,10.5017,10.5057,10.501,1200.07,1200.05,,,,,
expga-LogReg-Adult-age-1200-3,Adult,LogReg,age,expga,3,539334,841757,1,1174,33178,155600,357728,10.5451,10.5743,10.5583,10.5458,10.5514,10.5512,10.5488,10.5511,1200.07,1200.05,,,,,
expga-LogReg-Adult-age-1200-4,Adult,LogReg,age,expga,4,534290,833197,1,1143,30234,161238,354402,10.5384,10.5173,10.5424,10.5247,10.5282,10.5239,10.5216,10.5255,1200.04,1200.03,,,,,
grft-LogReg-Adult-age-1200-0,Adult,LogReg,age,grft,0,6620858,19131154,1,681,8702,45613,131460,10.1226,9.9944,10.0592,10.0443,10.0315,10.0214,10.0343,10.0303,1230.4,1229.77,,,,,
grft-LogReg-Adult-age-1200-1,Adult,LogReg,age,grft,1,8978559,22323743,1,617,7211,34722,113438,10.3642,10.2909,10.3325,10.3507,10.3722,10.3529,10.3587,10.3722,1244.28,1243.79,,,,,
grft-LogReg-Adult-age-1200-2,Adult,LogReg,age,grft,2,4907774,20683576,1,539,6035,24888,74254,9.4893,9.6129,9.6255,9.6142,9.6086,9.6363,9.599,9.6263,1226.4,1225.84,,,,,
grft-LogReg-Adult-age-1200-3,Adult,LogReg,age,grft,3,6170407,21525892,1,535,5089,20680,63402,9.6723,9.6448,9.6148,9.5972,9.5998,9.6304,9.6184,9.6139,1235.9,1235.34,,,,,
grft-LogReg-Adult-age-1200-4,Adult,LogReg,age,grft,4,4783568,20911759,1,543,5465,25011,73053,9.7469,9.6552,9.6416,9.6659,9.6026,9.6023,9.594,9.585,1231.71,1231.19,,,,,
limi-LogReg-Adult-age-1200-0,Adult,LogReg,age,limi,0,158401,318505,1,188,1235,3388,7197,7.0209,7.0376,7.0011,6.9613,6.9649,6.9682,6.9686,6.9566,531.67,,,,,,
limi-LogReg-Adult-age-1200-1,Adult,LogReg,age,limi,1,158401,318505,1,188,1235,3388,7197,7.0209,7.0376,7.0011,6.9613,6.9649,6.9682,6.9686,6.9566,531.6,,,,,,
limi-LogReg-Adult-age-1200-2,Adult,LogReg,age,limi,2,158401,318505,1,188,1235,3388,7197,7.0209,7.0376,7.0011,6.9613,6.9649,6.9682,6.9686,6.9566,538.12,,,,,,
limi-LogReg-Adult-age-1200-3,Adult,LogReg,age,limi,3,158401,318505,1,188,1235,3388,7197,7.0209,7.0376,7.0011,6.9613,6.9649,6.9682,6.9686,6.9566,531.36,,,,,,
limi-LogReg-Adult-age-1200-4,Adult,LogReg,age,limi,4,158401,318505,1,188,1235,3388,7197,7.0209,7.0376,7.0011,6.9613,6.9649,6.9682,6.9686,6.9566,526.9,,,,,,
sg-LogReg-Adult-age-1200-0,Adult,LogReg,age,sg,0,4382,9374,1,240,748,1214,1680,8.2212,8.198,8.2227,8.2979,8.2671,8.2423,8.2524,8.2549,1200.06,1200.05,,,,,
sg-LogReg-Adult-age-1200-1,Adult,LogReg,age,sg,1,4466,10276,1,210,851,1183,1655,8.8199,8.8224,8.8504,8.8117,8.7974,8.8043,8.8087,8.8083,1200.02,1200.02,,,,,
sg-LogReg-Adult-age-1200-2,Adult,LogReg,age,sg,2,4370,9358,1,240,746,1211,1677,8.2433,8.0989,8.2214,8.2736,8.2514,8.2491,8.2498,8.2577,1200.07,1200.06,,,,,
sg-LogReg-Adult-age-1200-3,Adult,LogReg,age,sg,3,4310,9570,1,294,899,1200,1623,8.5029,8.5034,8.5452,8.5419,8.5707,8.5446,8.5439,8.5461,1200.05,1200.06,,,,,
sg-LogReg-Adult-age-1200-4,Adult,LogReg,age,sg,4,4388,9384,1,240,748,1216,1681,8.2944,8.1578,8.185,8.2958,8.2378,8.2421,8.2439,8.2542,1200.12,1200.11,,,,,
regionft-LogReg-Adult-age-1200-0,Adult,LogReg,age,regionft,0,11583020,23132304,1,2048,115770,1814962,7761327,11.4704,11.4564,11.4521,11.4546,11.4547,11.4541,11.4557,11.4546,1200.01,1200.01,133.73,133.73,1066.28,1066.28,876
regionft-LogReg-Adult-age-1200-1,Adult,LogReg,age,regionft,1,12113316,22815125,1,2048,115899,1816612,7882669,11.4405,11.4438,11.4589,11.4554,11.4561,11.4552,11.4558,11.4554,1200.02,1200.0,133.51,133.5,1066.52,1066.5,870
regionft-LogReg-Adult-age-1200-2,Adult,LogReg,age,regionft,2,11747495,22801903,1,2048,115082,1812846,7715214,11.4575,11.4489,11.4514,11.452,11.4507,11.4533,11.451,11.4506,1200.02,1200.02,142.7,142.7,1057.32,1057.32,916
regionft-LogReg-Adult-age-1200-3,Adult,LogReg,age,regionft,3,11317457,22791688,1,2048,115634,1807749,7590298,11.4485,11.455,11.451,11.4519,11.4531,11.452,11.4518,11.4521,1200.03,1200.01,140.14,140.13,1059.89,1059.87,914
regionft-LogReg-Adult-age-1200-4,Adult,LogReg,age,regionft,4,11233259,23006562,1,2048,115818,1808477,7578896,11.462,11.4448,11.4588,11.4563,11.4549,11.4549,11.4559,11.4551,1200.02,1200.02,145.92,145.91,1054.11,1054.1,947
aft-DecTree-Adult-sex-1200-0,Adult,DecTree,sex,aft,0,4381930,5456028,1,1767,109672,1138110,2989086,10.7251,10.7096,10.7104,10.7164,10.7115,10.7098,10.7097,10.7093,1201.12,1201.09,,,,,
aft-DecTree-Adult-sex-1200-1,Adult,DecTree,sex,aft,1,4321218,5385595,1,1763,107958,1103198,2838107,10.6911,10.6872,10.7,10.695,10.7013,10.7037,10.7001,10.699,1200.27,1200.25,,,,,
aft-DecTree-Adult-sex-1200-2,Adult,DecTree,sex,aft,2,4236511,5323647,1,1766,107758,1118227,2901805,10.726,10.73,10.7177,10.7119,10.7204,10.7122,10.7123,10.7143,1200.2,1200.16,,,,,
aft-DecTree-Adult-sex-1200-3,Adult,DecTree,sex,aft,3,4545956,5447570,1,1760,108889,1136917,3027871,10.7365,10.704,10.7069,10.7173,10.7055,10.7143,10.7132,10.7097,1200.08,1200.04,,,,,
aft-DecTree-Adult-sex-1200-4,Adult,DecTree,sex,aft,4,4514263,5476338,1,1768,109256,1128066,3080605,10.7223,10.7114,10.7234,10.7107,10.7243,10.7232,10.7214,10.7245,1200.6,1200.56,,,,,
expga-DecTree-Adult-sex-1200-0,Adult,DecTree,sex,expga,0,2178160,3258463,1,1229,36241,136535,811393,10.2367,10.2256,10.2132,10.2203,10.2142,10.2251,10.2271,10.2276,1200.05,1200.01,,,,,
expga-DecTree-Adult-sex-1200-1,Adult,DecTree,sex,expga,1,2186015,3267604,1,1367,37933,142385,823754,10.2633,10.2255,10.2486,10.2439,10.2442,10.2423,10.2427,10.2444,1200.04,1200.02,,,,,
expga-DecTree-Adult-sex-1200-2,Adult,DecTree,sex,expga,2,2183735,3272023,1,1276,38809,146611,818239,10.2573,10.2524,10.2686,10.2615,10.2626,10.2609,10.2628,10.2632,1200.05,1200.0,,,,,
expga-DecTree-Adult-sex-1200-3,Adult,DecTree,sex,expga,3,2182346,3260794,1,1193,34471,134068,827356,10.2258,10.2528,10.2517,10.2466,10.2496,10.249,10.2477,10.249,1200.04,1200.02,,,,,
expga-DecTree-Adult-sex-1200-4,Adult,DecTree,sex,expga,4,2178108,3261295,1,1236,38911,146462,832225,10.2686,10.2459,10.2658,10.2561,10.2553,10.2563,10.2547,10.2569,1200.03,1200.0,,,,,
grft-DecTree-Adult-sex-1200-0,Adult,DecTree,sex,grft,0,7526815,38467715,1,885,19211,98609,263181,10.2041,10.1725,10.1345,10.1223,10.1475,10.1406,10.1351,10.1331,1222.53,1222.1,,,,,
grft-DecTree-Adult-sex-1200-1,Adult,DecTree,sex,grft,1,7452049,35768555,1,817,21443,122694,318546,10.3135,10.326,10.3871,10.3185,10.3467,10.3403,10.3567,10.353,1223.53,1223.04,,,,,
grft-DecTree-Adult-sex-1200-2,Adult,DecTree,sex,grft,2,7555755,37895997,1,1005,24850,136114,363221,10.3927,10.4003,10.3316,10.3012,10.3116,10.2893,10.3085,10.3061,1232.97,1232.54,,,,,
grft-DecTree-Adult-sex-1200-3,Adult,DecTree,sex,grft,3,7634082,38492870,1,876,20084,102948,271329,10.3869,10.3707,10.3129,10.3412,10.3011,10.2968,10.2889,10.292,1230.78,1230.28,,,,,
grft-DecTree-Adult-sex-1200-4,Adult,DecTree,sex,grft,4,7871955,38816400,1,944,20823,116108,331081,10.2108,10.1657,10.1502,10.1284,10.1406,10.1243,10.1282,10.1247,1222.83,1222.43,,,,,
limi-DecTree-Adult-sex-1200-0,Adult,DecTree,sex,limi,0,62311,421200,1,220,2026,4813,8972,7.4789,7.4557,7.5403,7.5185,7.5236,7.5174,7.5228,7.5222,414.17,,,,,,
limi-DecTree-Adult-sex-1200-1,Adult,DecTree,sex,limi,1,62311,421200,1,220,2026,4813,8972,7.4789,7.4557,7.5403,7.5185,7.5236,7.5174,7.5228,7.5222,421.53,,,,,,
limi-DecTree-Adult-sex-1200-2,Adult,DecTree,sex,limi,2,62311,421200,1,220,2026,4813,8972,7.4789,7.4557,7.5403,7.5185,7.5236,7.5174,7.5228,7.5222,418.63,,,,,,
limi-DecTree-Adult-sex-1200-3,Adult,DecTree,sex,limi,3,62311,421200,1,220,2026,4813,8972,7.4789,7.4557,7.5403,7.5185,7.5236,7.5174,7.5228,7.5222,416.45,,,,,,
limi-DecTree-Adult-sex-1200-4,Adult,DecTree,sex,limi,4,62311,421200,1,220,2026,4813,8972,7.4789,7.4557,7.5403,7.5185,7.5236,7.5174,7.5228,7.5222,418.74,,,,,,
sg-DecTree-Adult-sex-1200-0,Adult,DecTree,sex,sg,0,2157,7262,1,248,623,898,953,8.3131,8.2503,8.3085,8.3684,8.3506,8.3259,8.3298,8.3298,1200.05,1200.04,,,,,
sg-DecTree-Adult-sex-1200-1,Adult,DecTree,sex,sg,1,2369,7805,1,123,565,748,1033,7.6212,7.6063,7.5677,7.6213,7.6372,7.6089,7.6049,7.6049,1200.14,1200.14,,,,,
sg-DecTree-Adult-sex-1200-2,Adult,DecTree,sex,sg,2,2314,7588,1,141,523,756,996,7.6844,7.4196,7.3262,7.4081,7.406,7.3753,7.3877,7.3877,1200.06,1200.07,,,,,
sg-DecTree-Adult-sex-1200-3,Adult,DecTree,sex,sg,3,2370,7807,1,123,565,748,1033,7.657,7.6073,7.5633,7.6337,7.6416,7.6074,7.6051,7.6051,1200.09,1200.07,,,,,
sg-DecTree-Adult-sex-1200-4,Adult,DecTree,sex,sg,4,2111,6807,1,185,519,734,768,7.7985,7.7388,7.7026,7.776,7.7941,7.7699,7.7667,7.7667,1200.19,1200.17,,,,,
regionft-DecTree-Adult-sex-1200-0,Adult,DecTree,sex,regionft,0,42643352,74153962,1,1758,111295,1812251,10754709,11.3202,11.2679,11.2842,11.2908,11.2853,11.2908,11.2904,11.2896,1200.06,1200.0,24.89,24.89,1175.17,1175.11,271
regionft-DecTree-Adult-sex-1200-1,Adult,DecTree,sex,regionft,1,40552545,73734380,1,1759,111453,1830697,10732759,11.2581,11.2806,11.2995,11.2943,11.2862,11.2929,11.2912,11.2909,1200.0,1200.0,42.54,42.54,1157.47,1157.47,360
regionft-DecTree-Adult-sex-1200-2,Adult,DecTree,sex,regionft,2,42047323,74347626,1,1761,111610,1787272,10679457,11.266,11.2713,11.3007,11.2889,11.2989,11.2921,11.2942,11.294,1200.07,1200.0,23.54,23.54,1176.54,1176.47,258
regionft-DecTree-Adult-sex-1200-3,Adult,DecTree,sex,regionft,3,38576534,77368547,1,1768,111319,1802368,10662408,11.3262,11.2903,11.2847,11.2936,11.2948,11.2875,11.2892,11.2905,1200.05,1200.0,25.18,25.18,1174.87,1174.82,181
regionft-DecTree-Adult-sex-1200-4,Adult,DecTree,sex,regionft,4,43848741,72887853,1,1766,111589,1836576,11002859,11.3189,11.2843,11.2995,11.2992,11.2966,11.2974,11.2977,11.3001,1200.08,1200.0,30.53,30.53,1169.55,1169.47,337
aft-DecTree-Adult-race-1200-0,Adult,DecTree,race,aft,0,1179822,2652901,1,1353,37160,266142,593772,10.7166,10.8071,10.8195,10.8103,10.8047,10.7981,10.8054,10.7992,1200.38,1200.33,,,,,
aft-DecTree-Adult-race-1200-1,Adult,DecTree,race,aft,1,1161109,2617853,1,1376,38370,261509,599778,10.8253,10.744,10.7258,10.734,10.7236,10.7238,10.7291,10.728,1200.1,1200.04,,,,,
aft-DecTree-Adult-race-1200-2,Adult,DecTree,race,aft,2,1035680,2534915,1,1330,37435,252428,560069,10.7716,10.8459,10.8067,10.8009,10.8112,10.8246,10.8203,10.8138,1200.43,1200.39,,,,,
aft-DecTree-Adult-race-1200-3,Adult,DecTree,race,aft,3,1131803,2604533,1,1350,38110,265276,608674,10.7887,10.7649,10.7932,10.8024,10.8211,10.7962,10.8032,10.8205,1200.15,1200.11,,,,,
aft-DecTree-Adult-race-1200-4,Adult,DecTree,race,aft,4,1266995,2721923,1,1382,37500,261043,626543,10.7303,10.783,10.8161,10.7384,10.7291,10.7226,10.725,10.7283,1200.16,1200.08,,,,,
expga-DecTree-Adult-race-1200-0,Adult,DecTree,race,expga,0,652581,1001531,1,196,8798,36912,209619,9.5174,9.5436,9.5446,9.5409,9.5428,9.5408,9.5443,9.5438,1200.13,1200.01,,,,,
expga-DecTree-Adult-race-1200-1,Adult,DecTree,race,expga,1,664296,1014945,1,175,8797,36911,208451,9.5355,9.5407,9.5455,9.5455,9.5427,9.5409,9.5421,9.5432,1200.13,1200.02,,,,,
expga-DecTree-Adult-race-1200-2,Adult,DecTree,race,expga,2,654053,1004100,1,213,8885,37093,195894,9.5251,9.5448,9.5495,9.5422,9.5434,9.5474,9.5446,9.5455,1200.13,1200.01,,,,,
expga-DecTree-Adult-race-1200-3,Adult,DecTree,race,expga,3,662343,1011467,1,232,8983,37111,207744,9.5541,9.5396,9.5468,9.5457,9.5455,9.5455,9.5456,9.5443,1200.1,1200.01,,,,,
expga-DecTree-Adult-race-1200-4,Adult,DecTree,race,expga,4,618971,979058,1,420,12449,55444,222427,10.1845,10.1614,10.1528,10.1503,10.1576,10.151,10.1477,10.1464,1200.11,1200.0,,,,,
grft-DecTree-Adult-race-1200-0,Adult,DecTree,race,grft,0,4343119,28642840,1,716,7984,34752,81667,9.3651,9.4681,9.4191,9.4018,9.4289,9.4125,9.4228,9.4203,1218.73,1218.23,,,,,
grft-DecTree-Adult-race-1200-1,Adult,DecTree,race,grft,1,4881944,26250576,1,766,8912,42265,98608,9.9584,9.7642,9.7815,9.6791,9.7454,9.7339,9.7487,9.7439,1218.09,1217.65,,,,,
grft-DecTree-Adult-race-1200-2,Adult,DecTree,race,grft,2,4869817,27536960,1,675,8250,38046,91678,9.7938,9.8835,9.8078,9.7997,9.8107,9.8407,9.826,9.8335,1222.13,1221.63,,,,,
grft-DecTree-Adult-race-1200-3,Adult,DecTree,race,grft,3,4976604,28457537,1,743,8311,40520,98721,9.6643,9.7522,9.7377,9.7003,9.7163,9.6936,9.7103,9.7131,1223.38,1222.85,,,,,
grft-DecTree-Adult-race-1200-4,Adult,DecTree,race,grft,4,5170039,28834789,1,664,8235,36933,90241,9.3943,9.4588,9.4979,9.4281,9.4536,9.4632,9.4684,9.4601,1218.21,1217.65,,,,,
limi-DecTree-Adult-race-1200-0,Adult,DecTree,race,limi,0,50462,408507,1,213,1214,3218,5533,7.6269,7.5484,7.4998,7.5465,7.5382,7.5122,7.5137,7.5152,572.86,,,,,,
limi-DecTree-Adult-race-1200-1,Adult,DecTree,race,limi,1,50462,408507,1,213,1214,3218,5533,7.6269,7.5484,7.4998,7.5465,7.5382,7.5122,7.5137,7.5152,568.61,,,,,,
limi-DecTree-Adult-race-1200-2,Adult,DecTree,race,limi,2,50462,408507,1,213,1214,3218,5533,7.6269,7.5484,7.4998,7.5465,7.5382,7.5122,7.5137,7.5152,584.49,,,,,,
limi-DecTree-Adult-race-1200-3,Adult,DecTree,race,limi,3,50462,408507,1,213,1214,3218,5533,7.6269,7.5484,7.4998,7.5465,7.5382,7.5122,7.5137,7.5152,590.57,,,,,,
limi-DecTree-Adult-race-1200-4,Adult,DecTree,race,limi,4,50462,408507,1,213,1214,3218,5533,7.6269,7.5484,7.4998,7.5465,7.5382,7.5122,7.5137,7.5152,559.93,,,,,,
sg-DecTree-Adult-race-1200-0,Adult,DecTree,race,sg,0,2667,7662,1,134,468,718,843,8.1407,7.9232,7.9179,7.9847,8.0165,7.9916,7.9946,7.9946,1200.0,1200.01,,,,,
sg-DecTree-Adult-race-1200-1,Adult,DecTree,race,sg,1,2228,6168,1,147,406,600,702,8.0885,8.0316,7.9725,8.0982,8.0911,8.0945,8.0958,8.0958,1200.06,1200.05,,,,,
sg-DecTree-Adult-race-1200-2,Adult,DecTree,race,sg,2,2110,7225,1,134,447,659,806,8.455,8.3165,8.2986,8.2942,8.2877,8.2878,8.2837,8.2837,1200.04,1200.04,,,,,
sg-DecTree-Adult-race-1200-3,Adult,DecTree,race,sg,3,2253,6225,1,147,406,602,705,8.1685,8.0516,8.0627,8.0649,8.0931,8.0678,8.0747,8.0747,1200.03,1200.01,,,,,
sg-DecTree-Adult-race-1200-4,Adult,DecTree,race,sg,4,2404,5939,1,141,372,564,629,6.8387,6.6307,6.7347,6.7073,6.744,6.6987,6.7076,6.7076,1200.0,1200.01,,,,,
regionft-DecTree-Adult-race-1200-0,Adult,DecTree,race,regionft,0,32121801,37497571,1,1343,38642,315787,2247133,10.4496,10.5445,10.5148,10.52,10.5025,10.5067,10.5201,10.5146,1200.05,1200.01,18.05,18.01,1182.01,1182.0,161
regionft-DecTree-Adult-race-1200-1,Adult,DecTree,race,regionft,1,31754944,37774653,1,1356,38052,291718,2150476,10.502,10.5011,10.4536,10.4594,10.4782,10.4838,10.4783,10.48,1200.01,1200.0,28.87,28.87,1171.14,1171.14,218
regionft-DecTree-Adult-race-1200-2,Adult,DecTree,race,regionft,2,31981628,38085123,1,1370,38587,294355,2169418,10.498,10.4704,10.4721,10.4919,10.4835,10.4804,10.4851,10.4836,1207.57,1207.38,25.85,25.85,1181.72,1181.54,236
regionft-DecTree-Adult-race-1200-3,Adult,DecTree,race,regionft,3,33909383,39291653,1,1377,39506,327686,2328136,10.5429,10.5482,10.5319,10.5391,10.531,10.5438,10.539,10.5411,1200.02,1200.01,30.93,30.92,1169.09,1169.09,261
regionft-DecTree-Adult-race-1200-4,Adult,DecTree,race,regionft,4,33886261,37621549,1,1420,37535,290793,2160180,10.3636,10.4013,10.4164,10.4057,10.4035,10.4089,10.4009,10.406,1208.11,1208.04,32.27,32.27,1175.84,1175.76,309
aft-DecTree-Adult-age-1200-0,Adult,DecTree,age,aft,0,3753782,3893135,1,4056,111443,627369,1530244,10.9035,10.8868,10.8683,10.9003,10.9045,10.8979,10.8981,10.8967,1201.27,1201.17,,,,,
aft-DecTree-Adult-age-1200-1,Adult,DecTree,age,aft,1,2827892,3007973,1,4005,102808,551838,1385322,10.8173,10.7845,10.7806,10.7938,10.7961,10.7939,10.7966,10.7961,1200.4,1200.32,,,,,
aft-DecTree-Adult-age-1200-2,Adult,DecTree,age,aft,2,2794364,2977048,1,3987,99599,623192,1470626,10.9229,10.9313,10.9386,10.9256,10.9144,10.9234,10.92,10.9205,1203.93,1203.83,,,,,
aft-DecTree-Adult-age-1200-3,Adult,DecTree,age,aft,3,3558237,3714380,1,4054,111585,612068,1418725,10.7283,10.6818,10.6842,10.7,10.7188,10.685,10.6922,10.6915,1201.07,1200.99,,,,,
aft-DecTree-Adult-age-1200-4,Adult,DecTree,age,aft,4,2919576,3062648,1,4083,120428,642418,1445098,10.926,10.9859,10.9496,10.9521,10.9604,10.9613,10.9645,10.9611,1202.08,1201.97,,,,,
expga-DecTree-Adult-age-1200-0,Adult,DecTree,age,expga,0,814292,878798,1,2274,80196,461543,679099,10.406,10.4012,10.3583,10.3703,10.3585,10.376,10.3767,10.3741,1200.16,1200.06,,,,,
expga-DecTree-Adult-age-1200-1,Adult,DecTree,age,expga,1,818801,883727,1,2172,79785,466820,682959,10.3902,10.3805,10.3926,10.3715,10.3624,10.3592,10.3718,10.3655,1200.06,1200.01,,,,,
expga-DecTree-Adult-age-1200-2,Adult,DecTree,age,expga,2,824297,888121,1,2172,79786,472581,688609,10.3541,10.393,10.3807,10.3835,10.3796,10.3597,10.3688,10.3673,1200.14,1200.04,,,,,
expga-DecTree-Adult-age-1200-3,Adult,DecTree,age,expga,3,817396,881091,1,2285,79967,463919,682251,10.3809,10.3476,10.3794,10.3454,10.3771,10.3635,10.3708,10.3589,1200.07,1200.04,,,,,
expga-DecTree-Adult-age-1200-4,Adult,DecTree,age,expga,4,816664,880075,1,2173,79370,470247,682361,10.4323,10.3984,10.4007,10.3704,10.3635,10.3614,10.3602,10.3625,1200.05,1200.02,,,,,
grft-DecTree-Adult-age-1200-0,Adult,DecTree,age,grft,0,3829269,21553695,1,610,5889,25217,66745,8.8364,8.8531,8.8926,8.8115,8.8084,8.8239,8.7937,8.8186,1226.51,1225.92,,,,,
grft-DecTree-Adult-age-1200-1,Adult,DecTree,age,grft,1,5706181,20746085,1,913,10770,56425,176092,9.9562,10.0071,10.0091,10.0161,10.0331,10.0386,10.0467,10.0409,1230.06,1229.57,,,,,
grft-DecTree-Adult-age-1200-2,Adult,DecTree,age,grft,2,4842621,21776090,1,847,9939,49340,138704,9.9786,9.8518,9.8403,9.8114,9.8393,9.8007,9.8009,9.7929,1230.25,1229.74,,,,,
grft-DecTree-Adult-age-1200-3,Adult,DecTree,age,grft,3,6387788,20811402,1,1044,14663,71648,194700,10.634,10.608,10.6048,10.5873,10.5888,10.5917,10.5863,10.595,1232.81,1232.29,,,,,
grft-DecTree-Adult-age-1200-4,Adult,DecTree,age,grft,4,4674158,22382208,1,606,6236,25799,77049,9.2433,9.3131,9.3331,9.251,9.2856,9.2681,9.2801,9.281,1228.9,1228.42,,,,,
limi-DecTree-Adult-age-1200-0,Adult,DecTree,age,limi,0,232707,299000,1,347,2998,8678,19426,7.6028,7.7933,7.7629,7.7372,7.735,7.7251,7.7422,7.728,591.55,,,,,,
limi-DecTree-Adult-age-1200-1,Adult,DecTree,age,limi,1,232707,299000,1,347,2998,8678,19426,7.6028,7.7933,7.7629,7.7372,7.735,7.7251,7.7422,7.728,593.03,,,,,,
limi-DecTree-Adult-age-1200-2,Adult,DecTree,age,limi,2,232707,299000,1,347,2998,8678,19426,7.6028,7.7933,7.7629,7.7372,7.735,7.7251,7.7422,7.728,592.21,,,,,,
limi-DecTree-Adult-age-1200-3,Adult,DecTree,age,limi,3,232707,299000,1,347,2998,8678,19426,7.6028,7.7933,7.7629,7.7372,7.735,7.7251,7.7422,7.728,589.61,,,,,,
limi-DecTree-Adult-age-1200-4,Adult,DecTree,age,limi,4,232707,299000,1,347,2998,8678,19426,7.6028,7.7933,7.7629,7.7372,7.735,7.7251,7.7422,7.728,594.06,,,,,,
sg-DecTree-Adult-age-1200-0,Adult,DecTree,age,sg,0,3514,4868,1,208,530,883,934,8.2344,8.145,8.0355,8.1144,8.1249,8.0889,8.0948,8.091,1200.01,1200.03,,,,,
sg-DecTree-Adult-age-1200-1,Adult,DecTree,age,sg,1,3222,4408,1,195,477,842,873,7.8382,7.7969,7.8609,7.8403,7.8144,7.8264,7.8232,7.8176,1200.07,1200.07,,,,,
sg-DecTree-Adult-age-1200-2,Adult,DecTree,age,sg,2,3218,4574,1,154,417,725,793,8.0727,8.1055,8.1046,8.1226,8.109,8.1217,8.1118,8.1152,1200.05,1200.03,,,,,
sg-DecTree-Adult-age-1200-3,Adult,DecTree,age,sg,3,3224,4410,1,195,478,843,874,7.9068,7.8426,7.8404,7.8163,7.806,7.8147,7.8169,7.8169,1200.03,1200.02,,,,,
